RN|CCTVID|CCTVNAME|CENTERNAME|XCOORD|YCOORD
400|L310117|풍암IC|광주광역시|126.859951|35.120749
401|L310113|풍암저수지|광주광역시|126.869586|35.125718
402|L310048|하남9번로입구삼거리|광주광역시|126.818353|35.213692
403|L310104|하남부영아파트사거리|광주광역시|126.795054|35.180273
404|L310077|하남산단 5번로사거리|광주광역시|126.810109|35.202381
405|L310078|하남홈플러스사거리|광주광역시|126.804978|35.174601
406|L310015|학동삼거리|광주광역시|126.928066|35.133491
407|L310089|학운IC|광주광역시|126.939259|35.132294
408|L310061|한국은행사거리|광주광역시|126.847988|35.159106
409|L310075|호남대캠퍼스사거리|광주광역시|126.768629|35.149372
410|L310066|효덕교차로|광주광역시|126.896313|35.1117
411|L310030|효죽|광주광역시|126.924404|35.172518
412|L310105|흑석사거리|광주광역시|126.808558|35.180385
413|L410045|4공단양포교네거리|구미교통정보센터|128.43018277|36.137463661
414|L410022|KBS네거리|구미교통정보센터|128.35712|36.1197452
415|L410079|LGP6E공장앞(LG디스플레이)|구미교통정보센터|128.4059629|36.098120913
416|L410007|LG전자공장사거리|구미교통정보센터|128.385591|36.0928544
417|L410019|강변도로삼거리|구미교통정보센터|128.393614|36.0928275
418|L410043|공단본부앞(시내)|구미교통정보센터|128.376951|36.1110556
419|L410044|공단본부앞(인동)|구미교통정보센터|128.37719679|36.111048447
420|L410069|광평삼거리|구미교통정보센터|128.366393|36.102118
421|L410040|광평오거리|구미교통정보센터|128.362965|36.103519
422|L410003|괴곡교차로|구미교통정보센터|128.415133|36.1651221
423|L410039|구금오공대네거리|구미교통정보센터|128.362939|36.11797411
424|L410062|구미IC|구미교통정보센터|128.360397|36.11956312
425|L410028|구미고네거리|구미교통정보센터|128.333568|36.13540313
426|L410026|구미대학교앞|구미교통정보센터|128.286701|36.14954814
427|L410078|구미사업장앞|구미교통정보센터|128.3933401|36.10232881
428|L410077|구미소망장로교회앞|구미교통정보센터|128.3435459|36.110011315
429|L410051|구평영무예다음네거리|구미교통정보센터|128.444737|36.09270216
430|L410018|금오공대입구삼거리(금오교)|구미교통정보센터|128.398711|36.13641217
431|L410002|길수교차로|구미교통정보센터|128.369873|36.1968318
432|L410052|남구미대교네거리|구미교통정보센터|128.384447|36.08287619
433|L410080|대백마트앞|구미교통정보센터|128.428654|36.133408812
434|L410001|돌고개|구미교통정보센터|128.412987|36.11744521
435|L410013|박정희대통령생가|구미교통정보센터|128.350209|36.08853722
436|L410027|봉곡네거리|구미교통정보센터|128.309582|36.14060323
437|L410067|봉곡파워마트네거리|구미교통정보센터|128.310198|36.14893224
438|L410074|북구미IC주유소삼거리|구미교통정보센터|128.3088188|36.1389281925
439|L410084|비산교차로|구미교통정보센터|128.3525743|36.127470626
440|L410005|비산네거리|구미교통정보센터|128.385544|36.12262627
441|L410073|사곡오거리|구미교통정보센터|128.356638|36.10403528
442|L410068|삼성SDS삼거리|구미교통정보센터|128.41028|36.11093729
443|L410055|상공회의소네거리|구미교통정보센터|128.352145|36.1178693
444|L410053|선산IC|구미교통정보센터|128.282492|36.24047833
445|L410025|선산생곡리고개|구미교통정보센터|128.313599|36.2611131
446|L410054|선산시외버스터미널사거리|구미교통정보센터|128.304792|36.24173332
447|L410059|세무서네거리|구미교통정보센터|128.386154|36.11104434
448|L410020|소로골네거리|구미교통정보센터|128.326632|36.13737835
449|L410072|송정동삼거리|구미교통정보센터|128.338924|36.12242136
450|L410023|수출탑삼거리|구미교통정보센터|128.36398|36.11103437
451|L410048|순천향네거리|구미교통정보센터|128.385906|36.10212738
452|L410075|시민운동장입구|구미교통정보센터|128.3555367|36.1119308139
453|L410086|신평네거리|구미교통정보센터|128.362773|36.1234064
454|L410036|신평주유소네거리(신평시장방면)|구미교통정보센터|128.35990664|36.1246413941
455|L410035|신평주유소네거리(주유소방면)|구미교통정보센터|128.359733|36.12469342
456|L410012|실트론3공장사거리|구미교통정보센터|128.410559|36.09216743
457|L410016|아사히글라스삼거리|구미교통정보센터|128.448081|36.14779244
458|L410010|양포파출소앞삼거리|구미교통정보센터|128.418488|36.14716645
459|L410008|오태교삼거리|구미교통정보센터|128.375656|36.08362447
460|L410042|오태동자동차매매상사앞|구미교통정보센터|128.350731|36.0743148
461|L410070|오태삼거리|구미교통정보센터|128.373793|36.07259946
462|L410056|오태아울렛앞(박정희로입구)삼거리|구미교통정보센터|128.353642|36.07910149
463|L410066|옥계교삼거리|구미교통정보센터|128.416842|36.1341875
464|L410060|옥계지하차도네거리|구미교통정보센터|128.418585|36.13638151
465|L410057|우림필유삼거리|구미교통정보센터|128.375546|36.12405552
466|L410082|우미린사거리|구미교통정보센터|128.4348243|36.1611324953
467|L410076|우체국삼거리|구미교통정보센터|128.3429612|36.1175739254
468|L410034|원지교(지산고가)네거리|구미교통정보센터|128.343347|36.12884955
469|L410032|원평동각산네거리|구미교통정보센터|128.334182|36.12486756
470|L410021|원평동금오산네거리|구미교통정보센터|128.3376|36.12635257
471|L410030|원평동원평네거리(금오웨딩)|구미교통정보센터|128.340234|36.12927558
472|L410031|원평동원평네거리(터미널)|구미교통정보센터|128.34038529|36.1292184659
473|L410029|원평동제2구미교네거리|구미교통정보센터|128.323025|36.132376
474|L410004|원호대우아파트북측|구미교통정보센터|128.32873|36.15387361
475|L410024|인동광장교차로|구미교통정보센터|128.416027|36.11100362
476|L410061|인동네거리|구미교통정보센터|128.420377|36.10523263
477|L410049|인의동도로교통공단앞(구평방면)|구미교통정보센터|128.43090351|36.0948518964
478|L410050|인의동도로교통공단앞(인동광장방면)|구미교통정보센터|128.43073241|36.0949068765
479|L410011|임수교네거리|구미교통정보센터|128.406107|36.10553366
480|L410047|임수동전자공고앞삼거리|구미교통정보센터|128.401058|36.11092867
481|L410009|임오삼거리|구미교통정보센터|128.380499|36.07705868
482|L410041|임은삼거리|구미교통정보센터|128.361452|36.08742769
483|L410087|적림사거리|구미교통정보센터|128.435779|36.1690417
484|L410085|전원리빙필네거리|구미교통정보센터|128.3361384|36.110655171
485|L410071|정도관삼거리|구미교통정보센터|128.323075|36.15190972
486|L410063|중앙시장네거리|구미교통정보센터|128.331941|36.13356473
487|L410083|지산교차로|구미교통정보센터|128.3544753|36.137422574
488|L410033|지산동지산사거리|구미교통정보센터|128.341628|36.1308675
489|L410006|지상뉴매틱앞사거리|구미교통정보센터|128.43484567|36.1540741976
490|L410046|참테크사거리|구미교통정보센터|128.446912|36.13774677
491|L410058|코오롱네거리|구미교통정보센터|128.366492|36.11100978
492|L410065|터미널앞네거리|구미교통정보센터|128.351776|36.12365379
493|L410015|하장2교|구미교통정보센터|128.485949|36.1348468
494|L410014|항곡삼거리|구미교통정보센터|128.34922|36.18575582
495|L410017|해마루공원네거리|구미교통정보센터|128.428724|36.14331783
496|L410038|형곡4주공네거리|구미교통정보센터|128.338392|36.11163284
497|L410037|형곡네거리|구미교통정보센터|128.338945|36.11547285
498|L410081|호반베르디움118동앞|구미교통정보센터|128.4301541|36.1476647586
499|L410064|황상동입구삼거리|구미교통정보센터|128.424607|36.11085
500|E910000|[경부선][부산]경부동탄터널(부산1)|국가교통정보센터(고속도로)|127.095211|37.204393
501|E910001|[경부선][부산]경부동탄터널(부산2)|국가교통정보센터(고속도로)|127.095185|37.2024
502|E910002|[경부선][부산]경부동탄터널(부산3)|국가교통정보센터(고속도로)|127.09522|37.200144
503|E910003|[경부선][부산]경부동탄터널(부산4)|국가교통정보센터(고속도로)|127.095198|37.19787
504|E910004|[경부선][부산]경부동탄터널(부산5)|국가교통정보센터(고속도로)|127.095162|37.195621
505|E910005|[경부선][부산]경부동탄터널(입구방음터널)|국가교통정보센터(고속도로)|127.095186|37.207042
506|E910006|[경부선][부산]경부동탄터널(출구)|국가교통정보센터(고속도로)|127.095229|37.188535
507|E910007|[경부선][부산]경부동탄터널(출구방음터널)|국가교통정보센터(고속도로)|127.095223|37.193552
508|E910009|[경부선][부산]대전터널(부산외부1)|국가교통정보센터(고속도로)|127.459505|36.35468
509|E910008|[경부선][부산]대전터널(부산외부2)|국가교통정보센터(고속도로)|127.471433|36.346345
510|E910010|[경부선][부산]옥천1터널(부산3)|국가교통정보센터(고속도로)|127.648687|36.282403
511|E910011|[경부선][부산]황간터널(부산2)|국가교통정보센터(고속도로)|127.941261|36.211642
512|E910012|[경부선][서울]경부동탄터널(서울1)|국가교통정보센터(고속도로)|127.095739|37.192276
513|E910013|[경부선][서울]경부동탄터널(서울2)|국가교통정보센터(고속도로)|127.095739|37.19497299
514|E910014|[경부선][서울]경부동탄터널(서울3)|국가교통정보센터(고속도로)|127.095739|37.19676971
515|E910015|[경부선][서울]경부동탄터널(서울4)|국가교통정보센터(고속도로)|127.095739|37.19945908
516|E910016|[경부선][서울]경부동탄터널(서울5)|국가교통정보센터(고속도로)|127.095739|37.20215225
517|E910017|[경부선][서울]경부동탄터널(입구방음터널)|국가교통정보센터(고속도로)|127.095698|37.192195
518|E910018|[경부선][서울]경부동탄터널(출구)|국가교통정보센터(고속도로)|127.09575|37.207194
519|E910019|[경부선][서울]경부동탄터널(출구방음터널)|국가교통정보센터(고속도로)|127.095739|37.206036
520|E910020|[경부선][서울]경주터널(서울2)|국가교통정보센터(고속도로)|129.063064|35.87073
521|E910021|[경부선][서울]옥천1터널(서울2)|국가교통정보센터(고속도로)|127.655006|36.281141
522|E910022|[경부선][서울]황간터널(서울2)|국가교통정보센터(고속도로)|127.94126|36.211642
523|E910023|[경부선]가락|국가교통정보센터(고속도로)|127.374618530273|36.6736335754394
524|E910024|[경부선]가마육교|국가교통정보센터(고속도로)|127.387145|36.618703
525|E910025|[경부선]가양대교|국가교통정보센터(고속도로)|127.458114624023|36.355785369873
526|E910026|[경부선]감절교|국가교통정보센터(고속도로)|127.277427673339|36.7330360412597
527|E910027|[경부선]감천교|국가교통정보센터(고속도로)|128.1273712|36.12644462
528|E910028|[경부선]감천교2|국가교통정보센터(고속도로)|128.135513305664|36.1243858337402
529|E910029|[경부선]강서|국가교통정보센터(고속도로)|127.393901|36.614992
530|E910030|[경부선]강정|국가교통정보센터(고속도로)|127.3237076|36.72351456
531|E910031|[경부선]강회육교|국가교통정보센터(고속도로)|128.8785447|35.88971039
532|E910032|[경부선]건천휴게소|국가교통정보센터(고속도로)|129.0997048|35.83252586
533|E910033|[경부선]건천휴게소(부산)|국가교통정보센터(고속도로)|129.109664916992|35.8310317993164
534|E910036|[경부선]검단|국가교통정보센터(고속도로)|128.613122|35.915494
535|E910034|[경부선]검단졸음쉼터(부산)|국가교통정보센터(고속도로)|128.617630004882|35.9161262512207
536|E910035|[경부선]검단졸음쉼터(서울)|국가교통정보센터(고속도로)|128.613311767578|35.915355682373
537|E910037|[경부선]격납고|국가교통정보센터(고속도로)|129.1059418|35.52709961
538|E910038|[경부선]경산|국가교통정보센터(고속도로)|128.788112|35.87683603
539|E910039|[경부선]경산1교|국가교통정보센터(고속도로)|128.8389549|35.87977221
540|E910040|[경부선]경산휴게소|국가교통정보센터(고속도로)|128.8115805|35.87809076
541|E910041|[경부선]경주IC|국가교통정보센터(고속도로)|129.185451|35.807621
542|E910042|[경부선]경주남산|국가교통정보센터(고속도로)|129.1915131|35.78187561
543|E910043|[경부선]경주터널|국가교통정보센터(고속도로)|129.072144|35.864423
544|E910044|[경부선]경주터널2|국가교통정보센터(고속도로)|129.057345|35.876508
545|E910045|[경부선]경주휴게소|국가교통정보센터(고속도로)|129.1940688|35.7229378
546|E910046|[경부선]계룡2교|국가교통정보센터(고속도로)|127.97028|36.21306
547|E910047|[경부선]계족|국가교통정보센터(고속도로)|127.428719|36.376153
548|E910048|[경부선]공도|국가교통정보센터(고속도로)|127.1511613|37.002476
